Date,Currency,Exchange
2025-06-04,EUR,0.852
2025-06-04,GBP,0.747
2025-06-05,USD,1.0
2025-06-05,CAD,1.2983
2025-06-05,AUD,1.3135
2025-06-05,EUR,0.8565
2025-06-05,GBP,0.7485
2025-06-06,USD,1.0
2025-06-06,CAD,1.2877
2025-06-06,AUD,1.306
2025-06-06,EUR,0.85
2025-06-06,GBP,0.7453
2025-06-07,USD,1.0
2025-06-07,CAD,1.2938
2025-06-07,AUD,1.3059
2025-06-07,EUR,0.8449
2025-06-07,GBP,0.7445
2025-06-08,USD,1.0
2025-06-08,CAD,1.2995
2025-06-08,AUD,1.3184
2025-06-08,EUR,0.8508
2025-06-08,GBP,0.7464
2025-06-09,USD,1.0
2025-06-09,CAD,1.2995
2025-06-09,AUD,1.3184
2025-06-09,EUR,0.8508
2025-06-09,GBP,0.7464
2025-06-10,USD,1.0
2025-06-10,CAD,1.2995
2025-06-10,AUD,1.3184
2025-06-10,EUR,0.8508
2025-06-10,GBP,0.7464
2025-06-11,USD,1.0
2025-06-11,CAD,1.3018
2025-06-11,AUD,1.3148
2025-06-11,EUR,0.8482
2025-06-11,GBP,0.7479
2025-06-12,USD,1.0
2025-06-12,CAD,1.3009
2025-06-12,AUD,1.3154
2025-06-12,EUR,0.8483
2025-06-12,GBP,0.748
2025-06-13,USD,1.0
2025-06-13,CAD,1.3017
2025-06-13,AUD,1.3181
2025-06-13,EUR,0.8501
2025-06-13,GBP,0.7498
2025-06-14,USD,1.0
2025-06-14,CAD,1.2977
2025-06-14,AUD,1.3226
2025-06-14,EUR,0.8525
2025-06-14,GBP,0.7475
2025-06-15,USD,1.0
2025-06-15,CAD,1.3128
2025-06-15,AUD,1.3382
2025-06-15,EUR,0.8624
2025-06-15,GBP,0.753
2025-06-16,USD,1.0
2025-06-16,CAD,1.3128
2025-06-16,AUD,1.3382
2025-06-16,EUR,0.8624
2025-06-16,GBP,0.753
2025-06-17,USD,1.0
2025-06-17,CAD,1.3128
2025-06-17,AUD,1.3382
2025-06-17,EUR,0.8624
2025-06-17,GBP,0.753
2025-06-18,USD,1.0
2025-06-18,CAD,1.3181
2025-06-18,AUD,1.3442
2025-06-18,EUR,0.8611
2025-06-18,GBP,0.7548
2025-06-19,USD,1.0
2025-06-19,CAD,1.3282
2025-06-19,AUD,1.3608
2025-06-19,EUR,0.867
2025-06-19,GBP,0.7603
2025-06-20,USD,1.0
2025-06-20,CAD,1.3299
2025-06-20,AUD,1.355
2025-06-20,EUR,0.8637
2025-06-20,GBP,0.759
2025-06-21,USD,1.0
2025-06-21,CAD,1.3331
2025-06-21,AUD,1.3576
2025-06-21,EUR,0.8667
2025-06-21,GBP,0.7572
2025-06-22,USD,1.0
2025-06-22,CAD,1.3272
2025-06-22,AUD,1.3462
2025-06-22,EUR,0.8585
2025-06-22,GBP,0.7526
2025-06-23,USD,1.0
2025-06-23,CAD,1.3272
2025-06-23,AUD,1.3462
2025-06-23,EUR,0.8585
2025-06-23,GBP,0.7526
2025-06-24,USD,1.0
2025-06-24,CAD,1.3272
2025-06-24,AUD,1.3462
2025-06-24,EUR,0.8585
2025-06-24,GBP,0.7526
2025-06-25,USD,1.0
2025-06-25,CAD,1.3284
2025-06-25,AUD,1.3455
2025-06-25,EUR,0.8547
2025-06-25,GBP,0.7525
2025-06-26,USD,1.0
2025-06-26,CAD,1.3322
2025-06-26,AUD,1.3518
2025-06-26,EUR,0.8568
2025-06-26,GBP,0.7553
2025-06-27,USD,1.0
2025-06-27,CAD,1.3295
2025-06-27,AUD,1.3537
2025-06-27,EUR,0.8609
2025-06-27,GBP,0.7591
2025-06-28,USD,1.0
2025-06-28,CAD,1.3294
2025-06-28,AUD,1.3622
2025-06-28,EUR,0.8633
2025-06-28,GBP,0.7642
2025-06-29,USD,1.0
2025-06-29,CAD,1.3246
2025-06-29,AUD,1.3542
2025-06-29,EUR,0.8578
2025-06-29,GBP,0.76
2025-06-30,USD,1.0
2025-06-30,CAD,1.3246
2025-06-30,AUD,1.3542
2025-06-30,EUR,0.8578
2025-06-30,GBP,0.76
2025-07-01,USD,1.0
2025-07-01,CAD,1.3246
2025-07-01,AUD,1.3542
2025-07-01,EUR,0.8578
2025-07-01,GBP,0.76
2025-07-02,USD,1.0
2025-07-02,CAD,1.3182
2025-07-02,AUD,1.3597
2025-07-02,EUR,0.8592
2025-07-02,GBP,0.7617
2025-07-03,USD,1.0
2025-07-03,CAD,1.3154
2025-07-03,AUD,1.3511
2025-07-03,EUR,0.8573
2025-07-03,GBP,0.7574
2025-07-04,USD,1.0
2025-07-04,CAD,1.3147
2025-07-04,AUD,1.354
2025-07-04,EUR,0.859
2025-07-04,GBP,0.7568
2025-07-05,USD,1.0
2025-07-05,CAD,1.313
2025-07-05,AUD,1.3512
2025-07-05,EUR,0.854
2025-07-05,GBP,0.7542
2025-07-06,USD,1.0
2025-07-06,CAD,1.3133
2025-07-06,AUD,1.3484
2025-07-06,EUR,0.853
2025-07-06,GBP,0.7557
2025-07-07,USD,1.0
2025-07-07,CAD,1.3133
2025-07-07,AUD,1.3484
2025-07-07,EUR,0.853
2025-07-07,GBP,0.7557
2025-07-08,USD,1.0
2025-07-08,CAD,1.3133
2025-07-08,AUD,1.3484
2025-07-08,EUR,0.853
2025-07-08,GBP,0.7557
2025-07-09,USD,1.0
2025-07-09,CAD,1.3076
2025-07-09,AUD,1.3364
2025-07-09,EUR,0.8482
2025-07-09,GBP,0.7494
2025-07-10,USD,1.0
2025-07-10,CAD,1.3132
2025-07-10,AUD,1.3437
2025-07-10,EUR,0.8538
2025-07-10,GBP,0.7542
2025-07-11,USD,1.0
2025-07-11,CAD,1.3141
2025-07-11,AUD,1.3523
2025-07-11,EUR,0.8522
2025-07-11,GBP,0.754
2025-07-12,USD,1.0
2025-07-12,CAD,1.3183
2025-07-12,AUD,1.3534
2025-07-12,EUR,0.8578
2025-07-12,GBP,0.7571
2025-07-13,USD,1.0
2025-07-13,CAD,1.3191
2025-07-13,AUD,1.3539
2025-07-13,EUR,0.8589
2025-07-13,GBP,0.76
2025-07-14,USD,1.0
2025-07-14,CAD,1.3191
2025-07-14,AUD,1.3539
2025-07-14,EUR,0.8589
2025-07-14,GBP,0.76
2025-07-15,USD,1.0
2025-07-15,CAD,1.3191
2025-07-15,AUD,1.3539
2025-07-15,EUR,0.8589
2025-07-15,GBP,0.76
2025-07-16,USD,1.0
2025-07-16,CAD,1.3139
2025-07-16,AUD,1.3458
2025-07-16,EUR,0.8532
2025-07-16,GBP,0.7532
2025-07-17,USD,1.0
2025-07-17,CAD,1.3157
2025-07-17,AUD,1.3505
2025-07-17,EUR,0.8542
2025-07-17,GBP,0.7579
2025-07-18,USD,1.0
2025-07-18,CAD,1.3254
2025-07-18,AUD,1.3603
2025-07-18,EUR,0.8613
2025-07-18,GBP,0.7675
2025-07-19,USD,1.0
2025-07-19,CAD,1.3247
2025-07-19,AUD,1.3638
2025-07-19,EUR,0.863
2025-07-19,GBP,0.7706
2025-07-20,USD,1.0
2025-07-20,CAD,1.3233
2025-07-20,AUD,1.3554
2025-07-20,EUR,0.8569
2025-07-20,GBP,0.7665
2025-07-21,USD,1.0
2025-07-21,CAD,1.3233
2025-07-21,AUD,1.3554
2025-07-21,EUR,0.8569
2025-07-21,GBP,0.7665
2025-07-22,USD,1.0
2025-07-22,CAD,1.3233
2025-07-22,AUD,1.3554
2025-07-22,EUR,0.8569
2025-07-22,GBP,0.7665
2025-07-23,USD,1.0
2025-07-23,CAD,1.3133
2025-07-23,AUD,1.3504
2025-07-23,EUR,0.8535
2025-07-23,GBP,0.7611
2025-07-24,USD,1.0
2025-07-24,CAD,1.315
2025-07-24,AUD,1.3495
2025-07-24,EUR,0.8543
2025-07-24,GBP,0.7618
2025-07-25,USD,1.0
2025-07-25,CAD,1.3123
2025-07-25,AUD,1.3487
2025-07-25,EUR,0.8554
2025-07-25,GBP,0.7601
2025-07-26,USD,1.0
2025-07-26,CAD,1.3048
2025-07-26,AUD,1.3479
2025-07-26,EUR,0.8535
2025-07-26,GBP,0.7584
2025-07-27,USD,1.0
2025-07-27,CAD,1.3069
2025-07-27,AUD,1.3561
2025-07-27,EUR,0.8602
2025-07-27,GBP,0.7641
2025-07-28,USD,1.0
2025-07-28,CAD,1.3069
2025-07-28,AUD,1.3561
2025-07-28,EUR,0.8602
2025-07-28,GBP,0.7641
2025-07-29,USD,1.0
2025-07-29,CAD,1.3069
2025-07-29,AUD,1.3561
2025-07-29,EUR,0.8602
2025-07-29,GBP,0.7641
2025-07-30,USD,1.0
2025-07-30,CAD,1.3048
2025-07-30,AUD,1.3518
2025-07-30,EUR,0.8559
2025-07-30,GBP,0.7623
2025-07-31,USD,1.0
2025-07-31,CAD,1.3035
2025-07-31,AUD,1.3466
2025-07-31,EUR,0.8521
2025-07-31,GBP,0.7602
2025-08-01,USD,1.0
2025-08-01,CAD,1.3022
2025-08-01,AUD,1.3481
2025-08-01,EUR,0.855
2025-08-01,GBP,0.7613
2025-08-02,USD,1.0
2025-08-02,CAD,1.3036
2025-08-02,AUD,1.3584
2025-08-02,EUR,0.8608
2025-08-02,GBP,0.7674
2025-08-03,USD,1.0
2025-08-03,CAD,1.3018
2025-08-03,AUD,1.3539
2025-08-03,EUR,0.863
2025-08-03,GBP,0.7685
2025-08-04,USD,1.0
2025-08-04,CAD,1.3018
2025-08-04,AUD,1.3539
2025-08-04,EUR,0.863
2025-08-04,GBP,0.7685
2025-08-05,USD,1.0
2025-08-05,CAD,1.3018
2025-08-05,AUD,1.3539
2025-08-05,EUR,0.863
2025-08-05,GBP,0.7685
2025-08-06,USD,1.0
2025-08-06,CAD,1.3023
2025-08-06,AUD,1.354
2025-08-06,EUR,0.8663
2025-08-06,GBP,0.7735
2025-08-07,USD,1.0
2025-08-07,CAD,1.2969
2025-08-07,AUD,1.3445
2025-08-07,EUR,0.8619
2025-08-07,GBP,0.7713
2025-08-08,USD,1.0
2025-08-08,CAD,1.308
2025-08-08,AUD,1.3502
2025-08-08,EUR,0.8629
2025-08-08,GBP,0.7773
2025-08-09,USD,1.0
2025-08-09,CAD,1.3035
2025-08-09,AUD,1.3479
2025-08-09,EUR,0.8626
2025-08-09,GBP,0.7758
2025-08-10,USD,1.0
2025-08-10,CAD,1.3095
2025-08-10,AUD,1.3683
2025-08-10,EUR,0.8729
2025-08-10,GBP,0.7828
2025-08-11,USD,1.0
2025-08-11,CAD,1.3095
2025-08-11,AUD,1.3683
2025-08-11,EUR,0.8729
2025-08-11,GBP,0.7828
2025-08-12,USD,1.0
2025-08-12,CAD,1.3095
2025-08-12,AUD,1.3683
2025-08-12,EUR,0.8729
2025-08-12,GBP,0.7828
2025-08-13,USD,1.0
2025-08-13,CAD,1.3151
2025-08-13,AUD,1.3742
2025-08-13,EUR,0.877
2025-08-13,GBP,0.7834
2025-08-14,USD,1.0
2025-08-14,CAD,1.3071
2025-08-14,AUD,1.3761
2025-08-14,EUR,0.8767
2025-08-14,GBP,0.7829
2025-08-15,USD,1.0
2025-08-15,CAD,1.3102
2025-08-15,AUD,1.3841
2025-08-15,EUR,0.8833
2025-08-15,GBP,0.7873
2025-08-16,USD,1.0
2025-08-16,CAD,1.3142
2025-08-16,AUD,1.3762
2025-08-16,EUR,0.8795
2025-08-16,GBP,0.7871
2025-08-17,USD,1.0
2025-08-17,CAD,1.3147
2025-08-17,AUD,1.3756
2025-08-17,EUR,0.8779
2025-08-17,GBP,0.7864
2025-08-18,USD,1.0
2025-08-18,CAD,1.3147
2025-08-18,AUD,1.3756
2025-08-18,EUR,0.8779
2025-08-18,GBP,0.7864
2025-08-19,USD,1.0
2025-08-19,CAD,1.3147
2025-08-19,AUD,1.3756
2025-08-19,EUR,0.8779
2025-08-19,GBP,0.7864
2025-08-20,USD,1.0
2025-08-20,CAD,1.3071
2025-08-20,AUD,1.3687
2025-08-20,EUR,0.8757
2025-08-20,GBP,0.7835
2025-08-21,USD,1.0
2025-08-21,CAD,1.3022
2025-08-21,AUD,1.3612
2025-08-21,EUR,0.8694
2025-08-21,GBP,0.7802
2025-08-22,USD,1.0
2025-08-22,CAD,1.3022
2025-08-22,AUD,1.3589
2025-08-22,EUR,0.8609
2025-08-22,GBP,0.7742
2025-08-23,USD,1.0
2025-08-23,CAD,1.3031
2025-08-23,AUD,1.3721
2025-08-23,EUR,0.8636
2025-08-23,GBP,0.7762
2025-08-24,USD,1.0
2025-08-24,CAD,1.3068
2025-08-24,AUD,1.3693
2025-08-24,EUR,0.863
2025-08-24,GBP,0.7784
2025-08-25,USD,1.0
2025-08-25,CAD,1.3068
2025-08-25,AUD,1.3693
2025-08-25,EUR,0.863
2025-08-25,GBP,0.7784
2025-08-26,USD,1.0
2025-08-26,CAD,1.3068
2025-08-26,AUD,1.3693
2025-08-26,EUR,0.863
2025-08-26,GBP,0.7784
2025-08-27,USD,1.0
2025-08-27,CAD,1.3051
2025-08-27,AUD,1.3656
2025-08-27,EUR,0.8596
2025-08-27,GBP,0.7768
2025-08-28,USD,1.0
2025-08-28,CAD,1.2919
2025-08-28,AUD,1.3599
2025-08-28,EUR,0.854
2025-08-28,GBP,0.7744
2025-08-29,USD,1.0
2025-08-29,CAD,1.2944
2025-08-29,AUD,1.3713
2025-08-29,EUR,0.8576
2025-08-29,GBP,0.7762
2025-08-30,USD,1.0
2025-08-30,CAD,1.2929
2025-08-30,AUD,1.3697
2025-08-30,EUR,0.8553
2025-08-30,GBP,0.7677
2025-08-31,USD,1.0
2025-08-31,CAD,1.3039
2025-08-31,AUD,1.3843
2025-08-31,EUR,0.8583
2025-08-31,GBP,0.7702
2025-09-01,USD,1.0
2025-09-01,CAD,1.3039
2025-09-01,AUD,1.3843
2025-09-01,EUR,0.8583
2025-09-01,GBP,0.7702
2025-09-02,USD,1.0
2025-09-02,CAD,1.3039
2025-09-02,AUD,1.3843
2025-09-02,EUR,0.8583
2025-09-02,GBP,0.7702
2025-09-03,USD,1.0
2025-09-03,CAD,1.3072
2025-09-03,AUD,1.3876
2025-09-03,EUR,0.8614
2025-09-03,GBP,0.7766
2025-09-04,USD,1.0
2025-09-04,CAD,1.3176
2025-09-04,AUD,1.3917
2025-09-04,EUR,0.8649
2025-09-04,GBP,0.7789
2025-09-05,USD,1.0
2025-09-05,CAD,1.3178
2025-09-05,AUD,1.3939
2025-09-05,EUR,0.8634
2025-09-05,GBP,0.7799
2025-09-06,USD,1.0
2025-09-06,CAD,1.3184
2025-09-06,AUD,1.3894
2025-09-06,EUR,0.8595
2025-09-06,GBP,0.7721
2025-09-07,USD,1.0
2025-09-07,CAD,1.3119
2025-09-07,AUD,1.3964
2025-09-07,EUR,0.861
2025-09-07,GBP,0.7686
2025-09-08,USD,1.0
2025-09-08,CAD,1.3119
2025-09-08,AUD,1.3964
2025-09-08,EUR,0.861
2025-09-08,GBP,0.7686
2025-09-09,USD,1.0
2025-09-09,CAD,1.3119
2025-09-09,AUD,1.3964
2025-09-09,EUR,0.861
2025-09-09,GBP,0.7686
2025-09-10,USD,1.0
2025-09-10,CAD,1.3195
2025-09-10,AUD,1.405
2025-09-10,EUR,0.8642
2025-09-10,GBP,0.7721
2025-09-11,USD,1.0
2025-09-11,CAD,1.316
2025-09-11,AUD,1.4092
2025-09-11,EUR,0.864
2025-09-11,GBP,0.7696
2025-09-12,USD,1.0
2025-09-12,CAD,1.3066
2025-09-12,AUD,1.4042
2025-09-12,EUR,0.8632
2025-09-12,GBP,0.7685
2025-09-13,USD,1.0
2025-09-13,CAD,1.3005
2025-09-13,AUD,1.3913
2025-09-13,EUR,0.8606
2025-09-13,GBP,0.7659
2025-09-14,USD,1.0
2025-09-14,CAD,1.3009
2025-09-14,AUD,1.3911
2025-09-14,EUR,0.8555
2025-09-14,GBP,0.7634
2025-09-15,USD,1.0
2025-09-15,CAD,1.3009
2025-09-15,AUD,1.3911
2025-09-15,EUR,0.8555
2025-09-15,GBP,0.7634
2025-09-16,USD,1.0
2025-09-16,CAD,1.3009
2025-09-16,AUD,1.3911
2025-09-16,EUR,0.8555
2025-09-16,GBP,0.7634
2025-09-17,USD,1.0
2025-09-17,CAD,1.3018
2025-09-17,AUD,1.393
2025-09-17,EUR,0.8568
2025-09-17,GBP,0.7615
2025-09-18,USD,1.0
2025-09-18,CAD,1.3026
2025-09-18,AUD,1.3887
2025-09-18,EUR,0.8549
2025-09-18,GBP,0.7606
2025-09-19,USD,1.0
2025-09-19,CAD,1.2973
2025-09-19,AUD,1.3807
2025-09-19,EUR,0.8571
2025-09-19,GBP,0.7612
2025-09-20,USD,1.0
2025-09-20,CAD,1.2893
2025-09-20,AUD,1.3729
2025-09-20,EUR,0.8497
2025-09-20,GBP,0.7527
2025-09-21,USD,1.0
2025-09-21,CAD,1.2924
2025-09-21,AUD,1.3738
2025-09-21,EUR,0.8504
2025-09-21,GBP,0.7603
2025-09-22,USD,1.0
2025-09-22,CAD,1.2924
2025-09-22,AUD,1.3738
2025-09-22,EUR,0.8504
2025-09-22,GBP,0.7603
2025-09-23,USD,1.0
2025-09-23,CAD,1.2924
2025-09-23,AUD,1.3738
2025-09-23,EUR,0.8504
2025-09-23,GBP,0.7603
2025-09-24,USD,1.0
2025-09-24,CAD,1.2937
2025-09-24,AUD,1.3749
2025-09-24,EUR,0.8494
2025-09-24,GBP,0.7599
2025-09-25,USD,1.0
2025-09-25,CAD,1.2959
2025-09-25,AUD,1.3784
2025-09-25,EUR,0.8491
2025-09-25,GBP,0.7593
2025-09-26,USD,1.0
2025-09-26,CAD,1.2962
2025-09-26,AUD,1.3804
2025-09-26,EUR,0.852
2025-09-26,GBP,0.759
2025-09-27,USD,1.0
2025-09-27,CAD,1.307
2025-09-27,AUD,1.3838
2025-09-27,EUR,0.8542
2025-09-27,GBP,0.76
2025-09-28,USD,1.0
2025-09-28,CAD,1.3013
2025-09-28,AUD,1.3863
2025-09-28,EUR,0.8639
2025-09-28,GBP,0.7665
2025-09-29,USD,1.0
2025-09-29,CAD,1.3013
2025-09-29,AUD,1.3863
2025-09-29,EUR,0.8639
2025-09-29,GBP,0.7665
2025-09-30,USD,1.0
2025-09-30,CAD,1.3013
2025-09-30,AUD,1.3863
2025-09-30,EUR,0.8639
2025-09-30,GBP,0.7665
2025-10-01,USD,1.0
2025-10-01,CAD,1.281
2025-10-01,AUD,1.3846
2025-10-01,EUR,0.8616
2025-10-01,GBP,0.7675
2025-10-02,USD,1.0
2025-10-02,CAD,1.2817
2025-10-02,AUD,1.3931
2025-10-02,EUR,0.8663
2025-10-02,GBP,0.7714
2025-10-03,USD,1.0
2025-10-03,CAD,1.2833
2025-10-03,AUD,1.3982
2025-10-03,EUR,0.866
2025-10-03,GBP,0.7698
2025-10-04,USD,1.0
2025-10-04,CAD,1.2867
2025-10-04,AUD,1.4114
2025-10-04,EUR,0.8694
2025-10-04,GBP,0.7701
2025-10-05,USD,1.0
2025-10-05,CAD,1.2917
2025-10-05,AUD,1.414
2025-10-05,EUR,0.8691
2025-10-05,GBP,0.7663
2025-10-06,USD,1.0
2025-10-06,CAD,1.2917
2025-10-06,AUD,1.414
2025-10-06,EUR,0.8691
2025-10-06,GBP,0.7663
2025-10-07,USD,1.0
2025-10-07,CAD,1.2917
2025-10-07,AUD,1.414
2025-10-07,EUR,0.8691
2025-10-07,GBP,0.7663
2025-10-08,USD,1.0
2025-10-08,CAD,1.2994
2025-10-08,AUD,1.4151
2025-10-08,EUR,0.8712
2025-10-08,GBP,0.7668
2025-10-09,USD,1.0
2025-10-09,CAD,1.2996
2025-10-09,AUD,1.417
2025-10-09,EUR,0.8745
2025-10-09,GBP,0.7668
2025-10-10,USD,1.0
2025-10-10,CAD,1.2963
2025-10-10,AUD,1.4092
2025-10-10,EUR,0.8696
2025-10-10,GBP,0.7604
2025-10-11,USD,1.0
2025-10-11,CAD,1.3047
2025-10-11,AUD,1.4094
2025-10-11,EUR,0.8639
2025-10-11,GBP,0.7559
2025-10-12,USD,1.0
2025-10-12,CAD,1.3007
2025-10-12,AUD,1.4028
2025-10-12,EUR,0.864
2025-10-12,GBP,0.7572
2025-10-13,USD,1.0
2025-10-13,CAD,1.3007
2025-10-13,AUD,1.4028
2025-10-13,EUR,0.864
2025-10-13,GBP,0.7572
2025-10-14,USD,1.0
2025-10-14,CAD,1.3007
2025-10-14,AUD,1.4028
2025-10-14,EUR,0.864
2025-10-14,GBP,0.7572
2025-10-15,USD,1.0
2025-10-15,CAD,1.3026
2025-10-15,AUD,1.4015
2025-10-15,EUR,0.8635
2025-10-15,GBP,0.7603
2025-10-16,USD,1.0
2025-10-16,CAD,1.2954
2025-10-16,AUD,1.4018
2025-10-16,EUR,0.863
2025-10-16,GBP,0.756
2025-10-17,USD,1.0
2025-10-17,CAD,1.2972
2025-10-17,AUD,1.4042
2025-10-17,EUR,0.8673
2025-10-17,GBP,0.7627
2025-10-18,USD,1.0
2025-10-18,CAD,1.3046
2025-10-18,AUD,1.401
2025-10-18,EUR,0.8692
2025-10-18,GBP,0.7635
2025-10-19,USD,1.0
2025-10-19,CAD,1.3031
2025-10-19,AUD,1.4006
2025-10-19,EUR,0.8718
2025-10-19,GBP,0.7674
2025-10-20,USD,1.0
2025-10-20,CAD,1.3031
2025-10-20,AUD,1.4006
2025-10-20,EUR,0.8718
2025-10-20,GBP,0.7674
2025-10-21,USD,1.0
2025-10-21,CAD,1.3031
2025-10-21,AUD,1.4006
2025-10-21,EUR,0.8718
2025-10-21,GBP,0.7674
2025-10-22,USD,1.0
2025-10-22,CAD,1.3089
2025-10-22,AUD,1.4081
2025-10-22,EUR,0.87
2025-10-22,GBP,0.7693
2025-10-23,USD,1.0
2025-10-23,CAD,1.3109
2025-10-23,AUD,1.4151
2025-10-23,EUR,0.8712
2025-10-23,GBP,0.7676
2025-10-24,USD,1.0
2025-10-24,CAD,1.3083
2025-10-24,AUD,1.4107
2025-10-24,EUR,0.878
2025-10-24,GBP,0.7747
2025-10-25,USD,1.0
2025-10-25,CAD,1.3046
2025-10-25,AUD,1.4099
2025-10-25,EUR,0.876
2025-10-25,GBP,0.7755
2025-10-26,USD,1.0
2025-10-26,CAD,1.3148
2025-10-26,AUD,1.4228
2025-10-26,EUR,0.8814
2025-10-26,GBP,0.7817
2025-10-27,USD,1.0
2025-10-27,CAD,1.3148
2025-10-27,AUD,1.4228
2025-10-27,EUR,0.8814
2025-10-27,GBP,0.7817
2025-10-28,USD,1.0
2025-10-28,CAD,1.3148
2025-10-28,AUD,1.4228
2025-10-28,EUR,0.8814
2025-10-28,GBP,0.7817
2025-10-29,USD,1.0
2025-10-29,CAD,1.3107
2025-10-29,AUD,1.4112
2025-10-29,EUR,0.8787
2025-10-29,GBP,0.7801
2025-10-30,USD,1.0
2025-10-30,CAD,1.3138
2025-10-30,AUD,1.4092
2025-10-30,EUR,0.8794
2025-10-30,GBP,0.7839
2025-10-31,USD,1.0
2025-10-31,CAD,1.3126
2025-10-31,AUD,1.4112
2025-10-31,EUR,0.8835
2025-10-31,GBP,0.7852
2025-11-01,USD,1.0
2025-11-01,CAD,1.3082
2025-11-01,AUD,1.3918
2025-11-01,EUR,0.8777
2025-11-01,GBP,0.7739
2025-11-02,USD,1.0
2025-11-02,CAD,1.31
2025-11-02,AUD,1.3874
2025-11-02,EUR,0.8759
2025-11-02,GBP,0.7696
2025-11-03,USD,1.0
2025-11-03,CAD,1.31
2025-11-03,AUD,1.3874
2025-11-03,EUR,0.8759
2025-11-03,GBP,0.7696
2025-11-04,USD,1.0
2025-11-04,CAD,1.31
2025-11-04,AUD,1.3874
2025-11-04,EUR,0.8759
2025-11-04,GBP,0.7696
2025-11-05,USD,1.0
2025-11-05,CAD,1.3093
2025-11-05,AUD,1.3899
2025-11-05,EUR,0.8795
2025-11-05,GBP,0.7699
2025-11-06,USD,1.0
2025-11-06,CAD,1.3122
2025-11-06,AUD,1.3816
2025-11-06,EUR,0.875
2025-11-06,GBP,0.764
2025-11-07,USD,1.0
2025-11-07,CAD,1.3075
2025-11-07,AUD,1.3711
2025-11-07,EUR,0.8705
2025-11-07,GBP,0.7609
2025-11-08,USD,1.0
2025-11-08,CAD,1.3106
2025-11-08,AUD,1.3715
2025-11-08,EUR,0.8754
2025-11-08,GBP,0.763
2025-11-09,USD,1.0
2025-11-09,CAD,1.3193
2025-11-09,AUD,1.3805
2025-11-09,EUR,0.8814
2025-11-09,GBP,0.7673
2025-11-10,USD,1.0
2025-11-10,CAD,1.3193
2025-11-10,AUD,1.3805
2025-11-10,EUR,0.8814
2025-11-10,GBP,0.7673
2025-11-11,USD,1.0
2025-11-11,CAD,1.3193
2025-11-11,AUD,1.3805
2025-11-11,EUR,0.8814
2025-11-11,GBP,0.7673
2025-11-12,USD,1.0
2025-11-12,CAD,1.3203
2025-11-12,AUD,1.3869
2025-11-12,EUR,0.8877
2025-11-12,GBP,0.7773
2025-11-13,USD,1.0
2025-11-13,CAD,1.3221
2025-11-13,AUD,1.3878
2025-11-13,EUR,0.888
2025-11-13,GBP,0.7721
2025-11-14,USD,1.0
2025-11-14,CAD,1.3223
2025-11-14,AUD,1.3861
2025-11-14,EUR,0.8853
2025-11-14,GBP,0.7706
2025-11-15,USD,1.0
2025-11-15,CAD,1.3223
2025-11-15,AUD,1.3767
2025-11-15,EUR,0.8846
2025-11-15,GBP,0.7817
2025-11-16,USD,1.0
2025-11-16,CAD,1.3181
2025-11-16,AUD,1.377
2025-11-16,EUR,0.8814
2025-11-16,GBP,0.7787
2025-11-17,USD,1.0
2025-11-17,CAD,1.3181
2025-11-17,AUD,1.377
2025-11-17,EUR,0.8814
2025-11-17,GBP,0.7787
2025-11-18,USD,1.0
2025-11-18,CAD,1.3181
2025-11-18,AUD,1.377
2025-11-18,EUR,0.8814
2025-11-18,GBP,0.7787
2025-11-19,USD,1.0
2025-11-19,CAD,1.3175
2025-11-19,AUD,1.3704
2025-11-19,EUR,0.8751
2025-11-19,GBP,0.7796
2025-11-20,USD,1.0
2025-11-20,CAD,1.3196
2025-11-20,AUD,1.3757
2025-11-20,EUR,0.8756
2025-11-20,GBP,0.7785
2025-11-21,USD,1.0
2025-11-21,CAD,1.3274
2025-11-21,AUD,1.3783
2025-11-21,EUR,0.8765
2025-11-21,GBP,0.781
2025-11-22,USD,1.0
2025-11-22,CAD,1.3219
2025-11-22,AUD,1.3787
2025-11-22,EUR,0.877
2025-11-22,GBP,0.777
2025-11-23,USD,1.0
2025-11-23,CAD,1.323
2025-11-23,AUD,1.3837
2025-11-23,EUR,0.8809
2025-11-23,GBP,0.7794
2025-11-24,USD,1.0
2025-11-24,CAD,1.323
2025-11-24,AUD,1.3837
2025-11-24,EUR,0.8809
2025-11-24,GBP,0.7794
2025-11-25,USD,1.0
2025-11-25,CAD,1.323
2025-11-25,AUD,1.3837
2025-11-25,EUR,0.8809
2025-11-25,GBP,0.7794
2025-11-26,USD,1.0
2025-11-26,CAD,1.321
2025-11-26,AUD,1.3785
2025-11-26,EUR,0.88
2025-11-26,GBP,0.7783
2025-11-27,USD,1.0
2025-11-27,CAD,1.3257
2025-11-27,AUD,1.3799
2025-11-27,EUR,0.8828
2025-11-27,GBP,0.7834
2025-11-28,USD,1.0
2025-11-28,CAD,1.3325
2025-11-28,AUD,1.382
2025-11-28,EUR,0.8862
2025-11-28,GBP,0.782
2025-11-29,USD,1.0
2025-11-29,CAD,1.3276
2025-11-29,AUD,1.3634
2025-11-29,EUR,0.8782
2025-11-29,GBP,0.7828
2025-11-30,USD,1.0
2025-11-30,CAD,1.3308
2025-11-30,AUD,1.3703
2025-11-30,EUR,0.8804
2025-11-30,GBP,0.7841
2025-12-01,USD,1.0
2025-12-01,CAD,1.3308
2025-12-01,AUD,1.3703
2025-12-01,EUR,0.8804
2025-12-01,GBP,0.7841
