Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Payment Method
1643013,2,2022-07-01,2022-07-02,1858814,55,9,3,USD,Credit Card
1643014,1,2022-07-01,2022-07-08,469225,20,1764,2,EUR,Credit Card
1643015,1,2022-07-01,2022-07-04,1978029,56,1220,7,USD,Credit Card
1643015,2,2022-07-01,2022-07-03,1978029,56,113,3,USD,Digital Wallet
1643015,3,2022-07-01,2022-07-05,1978029,56,495,9,USD,Credit Card
1643016,1,2022-07-01,2022-07-08,1634778,66,21,2,USD,Credit Card
1643017,1,2022-07-01,2022-07-09,1368372,57,1440,5,USD,Credit Card
1643018,1,2022-07-01,2022-07-04,839871,33,1368,1,EUR,Credit Card
1643018,2,2022-07-01,2022-07-08,839871,33,1096,2,EUR,Credit Card
1643019,1,2022-07-01,2022-07-06,1722880,0,166,1,USD,Credit Card
1643020,1,2022-07-01,2022-07-04,1877525,45,1755,3,USD,Credit Card
1643020,2,2022-07-01,2022-07-06,1877525,45,1642,4,USD,Digital Wallet
1643021,1,2022-07-01,2022-07-03,2007618,62,46,1,USD,Credit Card
1643022,1,2022-07-01,2022-07-09,1422569,61,1318,2,USD,Cash
1643022,2,2022-07-01,2022-07-08,1422569,61,429,2,USD,Credit Card
1644000,1,2022-07-02,2022-07-03,1918687,0,438,2,USD,Credit Card
1644001,1,2022-07-02,2022-07-08,71511,1,61,4,AUD,Credit Card
1644001,2,2022-07-02,2022-07-05,71511,1,435,2,AUD,Cash
1644001,3,2022-07-02,2022-07-03,71511,1,1410,1,AUD,Credit Card
1644001,4,2022-07-02,2022-07-03,71511,1,417,3,AUD,Cash
1644003,1,2022-07-02,2022-07-08,1350476,0,1779,1,USD,Credit Card
1644003,2,2022-07-02,2022-07-05,1350476,0,1487,2,USD,Credit Card
1644003,3,2022-07-02,2022-07-09,1350476,0,1671,2,USD,Digital Wallet
1644003,4,2022-07-02,2022-07-10,1350476,0,1698,5,USD,Digital Wallet
1644004,1,2022-07-02,2022-07-05,1335875,65,1554,2,USD,Cash
1644005,1,2022-07-02,2022-07-03,762782,30,420,7,EUR,Cash
1644005,2,2022-07-02,2022-07-06,762782,30,1177,3,EUR,Credit Card
1644005,3,2022-07-02,2022-07-06,762782,30,1706,8,EUR,Credit Card
1644006,1,2022-07-02,2022-07-05,813943,31,2086,1,EUR,Credit Card
1644007,1,2022-07-02,2022-07-10,1414525,0,48,2,USD,Digital Wallet
1644008,1,2022-07-02,2022-07-03,378008,9,187,3,CAD,Cash
1644009,1,2022-07-02,2022-07-03,1522682,0,359,4,USD,Credit Card
1644010,1,2022-07-02,2022-07-04,1715326,0,788,1,USD,Credit Card
1644011,1,2022-07-02,2022-07-03,1338452,54,429,4,USD,Digital Wallet
1644011,2,2022-07-02,2022-07-08,1338452,54,1440,2,USD,Credit Card
1644012,1,2022-07-02,2022-07-06,1693373,57,434,2,USD,Digital Wallet
1644012,2,2022-07-02,2022-07-04,1693373,57,1780,4,USD,Cash
1644012,3,2022-07-02,2022-07-09,1693373,57,481,2,USD,Credit Card
1644014,1,2022-07-02,2022-07-08,1889635,55,1456,1,USD,Credit Card
1644015,1,2022-07-02,2022-07-09,1449187,0,1579,3,USD,Digital Wallet
1644015,2,2022-07-02,2022-07-06,1449187,0,1572,2,USD,Credit Card
1644016,1,2022-07-02,2022-07-08,88897,5,1572,7,AUD,Digital Wallet
1644016,2,2022-07-02,2022-07-07,88897,5,392,1,AUD,Credit Card
1644016,3,2022-07-02,2022-07-05,88897,5,438,1,AUD,Credit Card
1644017,1,2022-07-02,2022-07-10,358489,8,2419,3,CAD,Credit Card
1644017,2,2022-07-02,2022-07-07,358489,8,176,7,CAD,Credit Card
1644018,1,2022-07-02,2022-07-05,537704,23,1632,2,EUR,Credit Card
1644018,2,2022-07-02,2022-07-06,537704,23,422,3,EUR,Digital Wallet
1644019,1,2022-07-02,2022-07-06,1119189,40,448,7,GBP,Cash
1644020,1,2022-07-02,2022-07-07,1031361,36,1345,4,GBP,Credit Card
1644020,2,2022-07-02,2022-07-10,1031361,36,1655,1,GBP,Credit Card
1644020,3,2022-07-02,2022-07-08,1031361,36,95,7,GBP,Credit Card
1644020,4,2022-07-02,2022-07-10,1031361,36,1662,7,GBP,Digital Wallet
1644021,1,2022-07-02,2022-07-09,1318168,0,985,1,USD,Credit Card
1644022,1,2022-07-02,2022-07-05,1157063,40,1427,3,GBP,Credit Card
1644022,2,2022-07-02,2022-07-05,1157063,40,655,8,GBP,Credit Card
1644022,3,2022-07-02,2022-07-04,1157063,40,1590,1,GBP,Digital Wallet
1644023,1,2022-07-02,2022-07-03,497789,22,1736,1,EUR,Cash
1644024,1,2022-07-02,2022-07-08,659008,14,1421,3,EUR,Credit Card
1644025,1,2022-07-02,2022-07-08,514111,27,354,1,EUR,Cash
1644026,1,2022-07-02,2022-07-04,2085857,0,440,1,USD,Cash
1644026,2,2022-07-02,2022-07-06,2085857,0,1708,7,USD,Credit Card
1644027,1,2022-07-02,2022-07-07,1896473,0,3,1,USD,Digital Wallet
1644027,3,2022-07-02,2022-07-10,1896473,0,2513,6,USD,Digital Wallet
1644027,4,2022-07-02,2022-07-08,1896473,0,1775,4,USD,Credit Card
1644027,5,2022-07-02,2022-07-05,1896473,0,1673,6,USD,Credit Card
1644027,6,2022-07-02,2022-07-04,1896473,0,41,1,USD,Credit Card
1644028,1,2022-07-02,2022-07-07,1111954,40,1468,1,GBP,Cash
1644028,2,2022-07-02,2022-07-09,1111954,40,1581,1,GBP,Credit Card
1644028,3,2022-07-02,2022-07-07,1111954,40,885,3,GBP,Credit Card
1645001,1,2022-07-03,2022-07-09,2022412,56,448,4,USD,Credit Card
1645001,2,2022-07-03,2022-07-04,2022412,56,1759,2,USD,Credit Card
1645001,3,2022-07-03,2022-07-11,2022412,56,1804,3,USD,Digital Wallet
1645001,4,2022-07-03,2022-07-06,2022412,56,160,6,USD,Credit Card
1645001,5,2022-07-03,2022-07-08,2022412,56,12,4,USD,Cash
1645004,1,2022-07-03,2022-07-10,1299161,61,1666,10,USD,Cash
1645004,2,2022-07-03,2022-07-06,1299161,61,1528,5,USD,Digital Wallet
1645005,1,2022-07-03,2022-07-09,1715326,65,1618,1,USD,Digital Wallet
1645005,2,2022-07-03,2022-07-05,1715326,65,1627,3,USD,Credit Card
1645006,1,2022-07-03,2022-07-10,1969433,51,1438,1,USD,Digital Wallet
1645006,2,2022-07-03,2022-07-08,1969433,51,1435,3,USD,Credit Card
1645006,3,2022-07-03,2022-07-10,1969433,51,1707,2,USD,Credit Card
1645007,1,2022-07-03,2022-07-09,1388434,0,1304,2,USD,Cash
1645007,2,2022-07-03,2022-07-08,1388434,0,1479,1,USD,Digital Wallet
1645007,3,2022-07-03,2022-07-10,1388434,0,1413,3,USD,Credit Card
1645008,1,2022-07-03,2022-07-05,692544,12,27,3,EUR,Credit Card
1645010,1,2022-07-03,2022-07-10,322186,9,114,1,CAD,Cash
1645011,1,2022-07-03,2022-07-06,1473522,0,1304,1,USD,Credit Card
1645011,2,2022-07-03,2022-07-06,1473522,0,1192,5,USD,Credit Card
1645011,3,2022-07-03,2022-07-08,1473522,0,2086,3,USD,Cash
1645011,4,2022-07-03,2022-07-09,1473522,0,1480,5,USD,Cash
1645012,1,2022-07-03,2022-07-05,356049,0,2090,1,CAD,Credit Card
1645012,2,2022-07-03,2022-07-07,356049,0,459,2,CAD,Credit Card
1645012,3,2022-07-03,2022-07-06,356049,0,1612,3,CAD,Credit Card
1645012,4,2022-07-03,2022-07-10,356049,0,1660,4,CAD,Cash
1645014,1,2022-07-03,2022-07-07,808497,32,549,3,EUR,Credit Card
1645014,2,2022-07-03,2022-07-10,808497,32,1597,1,EUR,Digital Wallet
1645014,3,2022-07-03,2022-07-08,808497,32,1769,7,EUR,Credit Card
1645015,1,2022-07-03,2022-07-07,1682386,59,1467,1,USD,Credit Card
1645015,2,2022-07-03,2022-07-09,1682386,59,1505,4,USD,Cash
1645015,3,2022-07-03,2022-07-10,1682386,59,587,4,USD,Credit Card
1645016,1,2022-07-03,2022-07-09,1738243,0,1557,1,USD,Credit Card
1645016,2,2022-07-03,2022-07-10,1738243,0,112,7,USD,Credit Card
1645017,1,2022-07-03,2022-07-07,800156,32,1655,2,EUR,Credit Card
1645019,1,2022-07-03,2022-07-09,1718289,0,1966,1,USD,Credit Card
1645019,2,2022-07-03,2022-07-06,1718289,0,1695,1,USD,Credit Card
1645020,1,2022-07-03,2022-07-08,1898949,54,424,4,USD,Credit Card
1645020,2,2022-07-03,2022-07-07,1898949,54,1546,2,USD,Cash
1645021,1,2022-07-03,2022-07-10,884102,0,95,3,EUR,Credit Card
1645022,1,2022-07-03,2022-07-06,1627599,49,669,3,USD,Credit Card
1645023,1,2022-07-03,2022-07-10,511230,21,87,3,EUR,Credit Card
1645023,2,2022-07-03,2022-07-07,511230,21,1736,1,EUR,Digital Wallet
1645024,1,2022-07-03,2022-07-10,1963081,0,1986,1,USD,Credit Card
1645024,2,2022-07-03,2022-07-06,1963081,0,648,6,USD,Digital Wallet
1645025,1,2022-07-03,2022-07-09,1082026,0,1414,2,GBP,Credit Card
1645026,1,2022-07-03,2022-07-09,489501,24,1208,1,EUR,Cash
1645026,2,2022-07-03,2022-07-11,489501,24,1588,1,EUR,Credit Card
1645026,3,2022-07-03,2022-07-11,489501,24,416,3,EUR,Digital Wallet
1645026,4,2022-07-03,2022-07-08,489501,24,1319,1,EUR,Cash
1645027,1,2022-07-03,2022-07-10,1139001,36,1292,3,GBP,Credit Card
1645027,2,2022-07-03,2022-07-09,1139001,36,64,3,GBP,Credit Card
1645027,3,2022-07-03,2022-07-05,1139001,36,522,4,GBP,Credit Card
1645027,4,2022-07-03,2022-07-06,1139001,36,1030,2,GBP,Credit Card
1645027,5,2022-07-03,2022-07-06,1139001,36,93,5,GBP,Credit Card
1645029,1,2022-07-03,2022-07-07,1002933,36,1594,2,GBP,Credit Card
1645031,1,2022-07-03,2022-07-08,1987314,0,1638,6,USD,Cash
1645031,2,2022-07-03,2022-07-04,1987314,0,711,1,USD,Credit Card
1645031,3,2022-07-03,2022-07-11,1987314,0,1393,9,USD,Credit Card
1645033,1,2022-07-03,2022-07-11,1817444,0,2122,2,USD,Credit Card
1645033,2,2022-07-03,2022-07-09,1817444,0,1789,3,USD,Credit Card
1645033,3,2022-07-03,2022-07-11,1817444,0,1682,2,USD,Credit Card
1645034,1,2022-07-03,2022-07-04,1111650,40,35,2,GBP,Credit Card
1645034,2,2022-07-03,2022-07-05,1111650,40,100,2,GBP,Cash
1645034,3,2022-07-03,2022-07-08,1111650,40,436,2,GBP,Credit Card
1645034,4,2022-07-03,2022-07-06,1111650,40,1611,1,GBP,Credit Card
1645035,1,2022-07-03,2022-07-04,1415607,44,1772,4,USD,Credit Card
1645036,1,2022-07-03,2022-07-05,1783253,64,99,2,USD,Digital Wallet
1645036,2,2022-07-03,2022-07-08,1783253,64,1000,1,USD,Credit Card
1645037,1,2022-07-03,2022-07-05,1484053,62,143,3,USD,Credit Card
1645037,2,2022-07-03,2022-07-09,1484053,62,1140,7,USD,Credit Card
1645037,3,2022-07-03,2022-07-11,1484053,62,1377,2,USD,Credit Card
1645037,4,2022-07-03,2022-07-04,1484053,62,391,5,USD,Credit Card
1646000,1,2022-07-04,2022-07-08,1405059,57,1792,7,USD,Credit Card
1646001,1,2022-07-04,2022-07-08,1202042,56,1736,2,USD,Digital Wallet
1646002,1,2022-07-04,2022-07-09,1745379,0,999,2,USD,Credit Card
1646002,2,2022-07-04,2022-07-06,1745379,0,1431,1,USD,Credit Card
1646002,3,2022-07-04,2022-07-07,1745379,0,1588,1,USD,Credit Card
1646003,1,2022-07-04,2022-07-05,1393169,55,62,1,USD,Credit Card
1646003,2,2022-07-04,2022-07-08,1393169,55,2494,2,USD,Credit Card
1646003,3,2022-07-04,2022-07-08,1393169,55,420,8,USD,Credit Card
1646004,1,2022-07-04,2022-07-06,1462974,61,1505,2,USD,Credit Card
1646005,1,2022-07-04,2022-07-08,1819146,43,1796,7,USD,Credit Card
1646005,2,2022-07-04,2022-07-11,1819146,43,419,3,USD,Credit Card
1646007,1,2022-07-04,2022-07-12,473913,26,2504,1,EUR,Credit Card
1646007,2,2022-07-04,2022-07-06,473913,26,2491,1,EUR,Credit Card
1646008,1,2022-07-04,2022-07-05,1620519,47,1472,8,USD,Credit Card
1646009,1,2022-07-04,2022-07-06,1623290,43,1198,1,USD,Cash
1646010,1,2022-07-04,2022-07-08,1466528,56,434,8,USD,Credit Card
1646010,2,2022-07-04,2022-07-06,1466528,56,371,2,USD,Credit Card
1646010,3,2022-07-04,2022-07-08,1466528,56,1674,1,USD,Credit Card
1646011,1,2022-07-04,2022-07-10,738305,29,1492,3,EUR,Credit Card
1646011,2,2022-07-04,2022-07-09,738305,29,1651,7,EUR,Credit Card
1646011,3,2022-07-04,2022-07-08,738305,29,1591,1,EUR,Cash
1646011,4,2022-07-04,2022-07-11,738305,29,1631,2,EUR,Digital Wallet
1646011,5,2022-07-04,2022-07-11,738305,29,1228,1,EUR,Digital Wallet
1646011,6,2022-07-04,2022-07-11,738305,29,454,5,EUR,Credit Card
1646011,7,2022-07-04,2022-07-11,738305,29,1433,4,EUR,Credit Card
1646013,1,2022-07-04,2022-07-08,1629058,48,1590,1,USD,Credit Card
1646013,2,2022-07-04,2022-07-08,1629058,48,177,2,USD,Digital Wallet
1646014,1,2022-07-04,2022-07-09,1841548,0,433,1,USD,Credit Card
1646015,1,2022-07-04,2022-07-10,30090,5,1690,1,AUD,Credit Card
1646015,2,2022-07-04,2022-07-12,30090,5,1469,2,AUD,Credit Card
1646015,3,2022-07-04,2022-07-07,30090,5,1815,3,AUD,Credit Card
1646016,1,2022-07-04,2022-07-08,1922254,65,317,3,USD,Credit Card
1646016,2,2022-07-04,2022-07-07,1922254,65,377,3,USD,Credit Card
1646017,1,2022-07-04,2022-07-05,807641,31,428,5,EUR,Credit Card
1646017,2,2022-07-04,2022-07-10,807641,31,76,3,EUR,Credit Card
1646017,4,2022-07-04,2022-07-12,807641,31,993,2,EUR,Credit Card
1646017,5,2022-07-04,2022-07-06,807641,31,1627,1,EUR,Credit Card
1646017,6,2022-07-04,2022-07-07,807641,31,1459,1,EUR,Cash
1646017,7,2022-07-04,2022-07-11,807641,31,1766,4,EUR,Digital Wallet
1646019,1,2022-07-04,2022-07-10,275718,9,454,1,CAD,Digital Wallet
1646019,2,2022-07-04,2022-07-05,275718,9,1481,3,CAD,Credit Card
1646019,3,2022-07-04,2022-07-10,275718,9,79,2,CAD,Credit Card
1646020,1,2022-07-04,2022-07-06,1440889,65,48,2,USD,Credit Card
1646020,2,2022-07-04,2022-07-08,1440889,65,90,1,USD,Credit Card
1646020,3,2022-07-04,2022-07-08,1440889,65,41,2,USD,Credit Card
1646020,5,2022-07-04,2022-07-11,1440889,65,1695,1,USD,Credit Card
1646020,6,2022-07-04,2022-07-08,1440889,65,1735,1,USD,Credit Card
1646021,1,2022-07-04,2022-07-09,1248961,50,96,4,USD,Credit Card
1646021,3,2022-07-04,2022-07-09,1248961,50,2075,1,USD,Credit Card
1646022,1,2022-07-04,2022-07-09,1723530,55,658,3,USD,Digital Wallet
1646022,2,2022-07-04,2022-07-11,1723530,55,1617,2,USD,Cash
1646022,3,2022-07-04,2022-07-09,1723530,55,502,3,USD,Credit Card
1646023,1,2022-07-04,2022-07-05,756173,29,1410,1,EUR,Credit Card
1646023,2,2022-07-04,2022-07-12,756173,29,593,8,EUR,Credit Card
1646023,3,2022-07-04,2022-07-11,756173,29,1687,2,EUR,Credit Card
1646024,1,2022-07-04,2022-07-10,1865137,61,1811,3,USD,Credit Card
1646024,2,2022-07-04,2022-07-05,1865137,61,388,2,USD,Cash
1646024,3,2022-07-04,2022-07-08,1865137,61,337,3,USD,Cash
1646024,4,2022-07-04,2022-07-06,1865137,61,587,3,USD,Credit Card
1646024,5,2022-07-04,2022-07-09,1865137,61,452,3,USD,Credit Card
1646025,1,2022-07-04,2022-07-10,481077,22,1602,4,EUR,Digital Wallet
1646025,2,2022-07-04,2022-07-06,481077,22,1642,3,EUR,Credit Card
1646025,3,2022-07-04,2022-07-11,481077,22,1616,1,EUR,Digital Wallet
1646025,4,2022-07-04,2022-07-11,481077,22,1198,3,EUR,Credit Card
1646026,1,2022-07-04,2022-07-05,1116156,36,71,6,GBP,Credit Card
1646028,1,2022-07-04,2022-07-09,757027,30,1790,5,EUR,Credit Card
1646029,1,2022-07-04,2022-07-11,1394970,0,1442,4,USD,Digital Wallet
1646029,2,2022-07-04,2022-07-05,1394970,0,78,2,USD,Credit Card
1646030,1,2022-07-04,2022-07-05,1540634,0,165,1,USD,Digital Wallet
1646030,2,2022-07-04,2022-07-07,1540634,0,1563,8,USD,Credit Card
1646031,1,2022-07-04,2022-07-10,213985,10,134,5,CAD,Credit Card
1646032,1,2022-07-04,2022-07-05,1696512,45,520,4,USD,Credit Card
1646033,1,2022-07-04,2022-07-08,765879,0,1328,3,EUR,Credit Card
1646033,2,2022-07-04,2022-07-11,765879,0,1595,6,EUR,Credit Card
1646033,3,2022-07-04,2022-07-05,765879,0,2411,2,EUR,Credit Card
1646034,1,2022-07-04,2022-07-09,1739983,57,1541,2,USD,Credit Card
1646034,2,2022-07-04,2022-07-11,1739983,57,100,1,USD,Cash
1646034,3,2022-07-04,2022-07-12,1739983,57,1441,3,USD,Cash
1646035,1,2022-07-04,2022-07-12,64037,0,1593,1,AUD,Digital Wallet
1646036,1,2022-07-04,2022-07-11,1294164,57,504,1,USD,Credit Card
1646036,2,2022-07-04,2022-07-08,1294164,57,1464,1,USD,Credit Card
1646037,1,2022-07-04,2022-07-05,1709993,63,1627,4,USD,Credit Card
1646037,2,2022-07-04,2022-07-08,1709993,63,1479,2,USD,Credit Card
1646037,3,2022-07-04,2022-07-05,1709993,63,1628,3,USD,Credit Card
1646038,1,2022-07-04,2022-07-10,1181678,38,555,3,GBP,Credit Card
1646038,2,2022-07-04,2022-07-08,1181678,38,438,1,GBP,Cash
1646039,1,2022-07-04,2022-07-06,1616456,61,618,2,USD,Cash
1646039,2,2022-07-04,2022-07-07,1616456,61,1098,7,USD,Digital Wallet
1646040,1,2022-07-04,2022-07-08,1233278,56,444,2,USD,Credit Card
1646040,2,2022-07-04,2022-07-09,1233278,56,125,3,USD,Digital Wallet
1646041,1,2022-07-04,2022-07-12,547324,20,1825,5,EUR,Credit Card
1646041,2,2022-07-04,2022-07-07,547324,20,2489,7,EUR,Digital Wallet
1646041,3,2022-07-04,2022-07-07,547324,20,864,3,EUR,Credit Card
1646041,4,2022-07-04,2022-07-05,547324,20,646,3,EUR,Digital Wallet
1647000,1,2022-07-05,2022-07-09,778636,30,418,3,EUR,Credit Card
1647000,2,2022-07-05,2022-07-11,778636,30,681,2,EUR,Cash
1647000,3,2022-07-05,2022-07-12,778636,30,1522,1,EUR,Credit Card
1647000,4,2022-07-05,2022-07-08,778636,30,1627,3,EUR,Credit Card
1647001,1,2022-07-05,2022-07-10,48466,6,1415,2,AUD,Credit Card
1647001,2,2022-07-05,2022-07-13,48466,6,1661,5,AUD,Cash
1647001,3,2022-07-05,2022-07-11,48466,6,1408,3,AUD,Credit Card
1647001,4,2022-07-05,2022-07-13,48466,6,671,1,AUD,Credit Card
1647001,5,2022-07-05,2022-07-13,48466,6,2410,4,AUD,Credit Card
1647002,1,2022-07-05,2022-07-11,1477627,0,1571,3,USD,Credit Card
1647002,2,2022-07-05,2022-07-10,1477627,0,1193,1,USD,Credit Card
1647003,1,2022-07-05,2022-07-12,1867082,0,2495,2,USD,Credit Card
1647003,2,2022-07-05,2022-07-10,1867082,0,1252,1,USD,Digital Wallet
1647003,3,2022-07-05,2022-07-06,1867082,0,1462,3,USD,Digital Wallet
1647005,1,2022-07-05,2022-07-13,1060308,38,230,3,GBP,Credit Card
1647005,2,2022-07-05,2022-07-07,1060308,38,1442,4,GBP,Credit Card
1647005,3,2022-07-05,2022-07-12,1060308,38,1539,1,GBP,Credit Card
1647005,4,2022-07-05,2022-07-09,1060308,38,1589,2,GBP,Cash
1647006,1,2022-07-05,2022-07-08,905762,0,1578,6,GBP,Credit Card
1647008,1,2022-07-05,2022-07-09,367715,8,1177,3,CAD,Credit Card
1647009,1,2022-07-05,2022-07-11,1344897,56,1430,1,USD,Credit Card
1647009,2,2022-07-05,2022-07-08,1344897,56,1759,2,USD,Cash
1647010,1,2022-07-05,2022-07-12,417932,19,1623,3,EUR,Digital Wallet
1647010,2,2022-07-05,2022-07-06,417932,19,1582,2,EUR,Cash
1647011,1,2022-07-05,2022-07-13,1749311,54,144,2,USD,Cash
1647013,1,2022-07-05,2022-07-13,345242,10,95,8,CAD,Credit Card
1647013,2,2022-07-05,2022-07-09,345242,10,1454,7,CAD,Credit Card
1647013,3,2022-07-05,2022-07-06,345242,10,2495,2,CAD,Cash
1647013,4,2022-07-05,2022-07-06,345242,10,90,2,CAD,Credit Card
1647014,1,2022-07-05,2022-07-12,1710583,64,1045,1,USD,Credit Card
1647014,2,2022-07-05,2022-07-09,1710583,64,435,2,USD,Credit Card
1647014,3,2022-07-05,2022-07-09,1710583,64,1612,5,USD,Credit Card
1647015,1,2022-07-05,2022-07-12,1663745,49,166,3,USD,Credit Card
1647016,1,2022-07-05,2022-07-12,1228187,51,1452,1,USD,Cash
1647016,2,2022-07-05,2022-07-08,1228187,51,69,3,USD,Credit Card
1647016,3,2022-07-05,2022-07-11,1228187,51,516,3,USD,Cash
1647016,4,2022-07-05,2022-07-11,1228187,51,55,2,USD,Credit Card
1647019,1,2022-07-05,2022-07-12,2024240,53,1719,1,USD,Credit Card
1647019,2,2022-07-05,2022-07-10,2024240,53,1461,1,USD,Credit Card
1647019,3,2022-07-05,2022-07-06,2024240,53,1584,1,USD,Credit Card
1647020,1,2022-07-05,2022-07-13,1039050,38,15,1,GBP,Credit Card
1647021,1,2022-07-05,2022-07-11,1003599,0,2107,7,GBP,Credit Card
1647021,2,2022-07-05,2022-07-07,1003599,0,1751,1,GBP,Credit Card
1647021,3,2022-07-05,2022-07-12,1003599,0,64,3,GBP,Credit Card
1647021,4,2022-07-05,2022-07-12,1003599,0,448,5,GBP,Credit Card
1647022,1,2022-07-05,2022-07-08,947963,40,639,2,GBP,Credit Card
1647023,1,2022-07-05,2022-07-12,554027,27,1963,2,EUR,Cash
1647023,2,2022-07-05,2022-07-08,554027,27,663,7,EUR,Credit Card
1647023,3,2022-07-05,2022-07-10,554027,27,1300,2,EUR,Cash
1647024,1,2022-07-05,2022-07-10,602720,16,2135,7,EUR,Credit Card
1647025,1,2022-07-05,2022-07-12,258316,8,2142,3,CAD,Digital Wallet
1647026,1,2022-07-05,2022-07-06,6308,5,1730,1,AUD,Credit Card
1647026,2,2022-07-05,2022-07-08,6308,5,75,4,AUD,Cash
1647026,3,2022-07-05,2022-07-08,6308,5,56,3,AUD,Credit Card
1647027,1,2022-07-05,2022-07-07,2039866,55,1571,1,USD,Digital Wallet
1647027,2,2022-07-05,2022-07-06,2039866,55,1455,4,USD,Cash
1647027,3,2022-07-05,2022-07-06,2039866,55,394,7,USD,Credit Card
1648000,1,2022-07-06,2022-07-12,1862651,50,422,2,USD,Credit Card
1648000,2,2022-07-06,2022-07-11,1862651,50,1541,5,USD,Credit Card
1648001,1,2022-07-06,2022-07-12,1560793,43,1036,7,USD,Credit Card
1648002,1,2022-07-06,2022-07-14,1925694,55,1576,2,USD,Credit Card
1648002,2,2022-07-06,2022-07-07,1925694,55,449,3,USD,Credit Card
1648002,3,2022-07-06,2022-07-13,1925694,55,1347,1,USD,Credit Card
1648002,4,2022-07-06,2022-07-08,1925694,55,1329,6,USD,Credit Card
1648002,5,2022-07-06,2022-07-13,1925694,55,84,4,USD,Credit Card
1648003,1,2022-07-06,2022-07-13,1721080,50,111,3,USD,Credit Card
1648003,2,2022-07-06,2022-07-07,1721080,50,424,2,USD,Credit Card
1648003,3,2022-07-06,2022-07-12,1721080,50,919,3,USD,Credit Card
1648004,1,2022-07-06,2022-07-10,1240472,63,1550,2,USD,Credit Card
1648005,1,2022-07-06,2022-07-13,2067231,43,17,2,USD,Credit Card
1648006,1,2022-07-06,2022-07-13,2090627,51,1287,1,USD,Credit Card
1648006,2,2022-07-06,2022-07-10,2090627,51,1321,1,USD,Credit Card
1648006,3,2022-07-06,2022-07-08,2090627,51,1708,4,USD,Credit Card
1648007,1,2022-07-06,2022-07-11,921198,0,2040,3,GBP,Cash
1648007,2,2022-07-06,2022-07-09,921198,0,501,4,GBP,Digital Wallet
1648007,3,2022-07-06,2022-07-07,921198,0,101,1,GBP,Cash
1648008,1,2022-07-06,2022-07-12,1041067,40,1543,2,GBP,Credit Card
1648008,2,2022-07-06,2022-07-14,1041067,40,2455,3,GBP,Credit Card
1648008,3,2022-07-06,2022-07-11,1041067,40,1810,1,GBP,Cash
1648008,4,2022-07-06,2022-07-12,1041067,40,1795,1,GBP,Digital Wallet
1648009,1,2022-07-06,2022-07-11,1848729,53,451,7,USD,Credit Card
1648011,1,2022-07-06,2022-07-07,1815871,61,725,3,USD,Digital Wallet
1648011,2,2022-07-06,2022-07-09,1815871,61,524,3,USD,Cash
1648011,3,2022-07-06,2022-07-07,1815871,61,603,7,USD,Digital Wallet
1648012,1,2022-07-06,2022-07-09,482221,19,1593,2,EUR,Credit Card
1648013,1,2022-07-06,2022-07-12,439771,19,431,1,EUR,Credit Card
1648013,2,2022-07-06,2022-07-08,439771,19,1470,5,EUR,Credit Card
1648014,1,2022-07-06,2022-07-09,805258,32,859,2,EUR,Credit Card
1648014,2,2022-07-06,2022-07-14,805258,32,1487,3,EUR,Credit Card
1648014,3,2022-07-06,2022-07-11,805258,32,656,1,EUR,Digital Wallet
1648015,1,2022-07-06,2022-07-08,1018176,39,1589,3,GBP,Cash
1648015,2,2022-07-06,2022-07-12,1018176,39,1473,2,GBP,Credit Card
1648016,1,2022-07-06,2022-07-10,1380510,45,1515,2,USD,Credit Card
1648016,2,2022-07-06,2022-07-08,1380510,45,444,7,USD,Credit Card
1648016,3,2022-07-06,2022-07-09,1380510,45,46,2,USD,Digital Wallet
1648017,1,2022-07-06,2022-07-14,1763082,50,153,1,USD,Credit Card
1648017,2,2022-07-06,2022-07-08,1763082,50,2497,2,USD,Credit Card
1648017,3,2022-07-06,2022-07-14,1763082,50,179,3,USD,Credit Card
1648018,1,2022-07-06,2022-07-14,1770021,0,1383,3,USD,Credit Card
1648019,1,2022-07-06,2022-07-12,727274,0,1610,1,EUR,Credit Card
1648019,2,2022-07-06,2022-07-08,727274,0,1719,1,EUR,Credit Card
1648020,1,2022-07-06,2022-07-12,1808663,0,419,8,USD,Digital Wallet
1648021,1,2022-07-06,2022-07-10,1381899,45,1510,5,USD,Credit Card
1648021,2,2022-07-06,2022-07-09,1381899,45,67,2,USD,Credit Card
1648022,1,2022-07-06,2022-07-13,432211,0,1005,6,EUR,Digital Wallet
1648022,2,2022-07-06,2022-07-11,432211,0,424,1,EUR,Credit Card
1648022,3,2022-07-06,2022-07-08,432211,0,2508,3,EUR,Credit Card
1648024,1,2022-07-06,2022-07-13,1577297,57,1456,2,USD,Credit Card
1648024,2,2022-07-06,2022-07-07,1577297,57,1583,5,USD,Digital Wallet
1648024,3,2022-07-06,2022-07-11,1577297,57,114,2,USD,Credit Card
1648025,1,2022-07-06,2022-07-08,1675160,50,1970,2,USD,Credit Card
1648026,1,2022-07-06,2022-07-11,1767588,59,2507,3,USD,Credit Card
1648026,2,2022-07-06,2022-07-13,1767588,59,370,3,USD,Digital Wallet
1648026,3,2022-07-06,2022-07-07,1767588,59,891,1,USD,Credit Card
1648027,1,2022-07-06,2022-07-11,1797536,61,60,2,USD,Credit Card
